orf_id,Essential,upstream_size,downstream_size,paralagous_count,phyletic_retention,promoter_count(Harbison_et_al),DIP_degree,PI,CAI,Codon_bias,ASP,GLN,GLU,MET,Gravy_score,aromaticity_score,cytoplasm,endosome,ER to Golgi,mitochondrion,nucleolus,nucleus,spindle pole,vacuolar membrane,vacuole
YMR117C,Y,252,561,0,2,0,16,4.69,153,66,19,5,27,3,-0.747887,0.046948,0,0,0,0,0,0,1,0,0
YMR118C,N,2598,252,1,1,0,1,10.61,108,26,5,5,8,7,-0.001531,0.127551,0,0,0,0,0,0,0,0,0
YMR119W,N,2598,294,1,2,117,0,5.66,139,6,33,12,39,12,-0.022116,0.126603,0,0,0,0,0,0,0,0,0
YMR120C,N,453,294,1,3,0,2,6.53,322,377,35,22,38,6,-0.203209,0.08277,1,0,0,0,0,0,0,0,0
YMR121C,N,966,453,1,5,0,0,11.96,436,578,5,9,9,1,-1.18922,0.102941,0,0,0,0,1,1,0,0,0
YMR123W,N,2023,494,0,2,158,1,6.79,147,71,8,4,7,1,-0.123771,0.106557,0,0,0,0,0,0,0,0,0
YMR124W,N,494,251,0,1,40,6,6.88,135,62,50,78,64,31,-1.06957,0.056204,1,0,0,0,0,0,0,0,0
YMR125W,N,251,314,0,3,13,30,4.64,194,117,53,26,75,12,-0.276307,0.125436,0,0,0,0,0,1,0,0,0
YMR126C,N,539,314,0,1,0,0,7.28,137,13,24,6,19,5,-0.238304,0.105263,0,0,0,0,0,0,0,0,0
YMR127C,N,350,539,1,1,0,1,9.94,0.1,-46,14,18,15,5,-0.330473,0.136095,1,0,0,0,0,1,0,0,0
YMR128W,Y,350,304,6,4,32,10,6.28,166,88,81,47,128,33,-0.701579,0.076559,0,0,0,0,1,0,0,0,0
YMR129W,N,304,301,0,2,21,4,6.71,157,63,79,44,85,16,-0.324383,0.107704,0,0,0,0,0,0,0,0,0
YMR130W,N,301,135,0,3,13,0,6.2,129,-14,19,8,22,5,-0.376821,0.125828,0,0,0,0,0,0,0,0,0
YMR131C,Y,245,135,0,4,0,0,4.31,209,164,48,25,46,6,-0.663209,0.064579,0,0,0,0,1,1,0,0,0
YMR132C,N,636,245,0,2,0,0,9.46,135,7,11,9,18,6,-0.867308,0.096154,1,0,0,0,0,0,0,0,0
YMR133W,N,636,228,0,1,29,0,9.86,128,73,17,27,27,11,-0.688785,0.058411,0,0,0,0,0,0,0,0,0
YMR134W,Y,228,137,0,1,13,1,5.22,126,-34,16,4,27,3,-0.318144,0.105485,0,0,0,0,0,0,0,0,0
YMR135C,N,1142,137,0,2,0,3,7.33,91,-33,18,27,32,10,-0.574506,0.087912,1,0,0,0,0,1,0,0,0
YMR136W,N,1142,96,0,1,84,0,9.16,172,108,27,36,18,7,-0.851429,0.066071,0,0,0,0,0,0,0,0,0
YMR137C,N,191,96,0,3,0,1,7.85,124,-41,36,20,48,15,-0.547353,0.089259,1,0,0,0,0,1,0,0,0
YMR138W,N,191,394,0,1,13,3,5.83,0.09,-27,16,7,14,5,-0.187958,0.057592,1,0,0,0,0,0,0,0,0
YMR139W,N,394,476,13,3,29,12,6.51,155,72,21,20,25,10,-0.373784,0.105405,1,0,0,0,0,0,0,0,0
YMR140W,N,476,1022,0,2,37,1,7.79,155,93,34,15,37,6,-0.899182,0.071575,1,0,0,0,0,0,0,0,0
YMR142C,N,720,1022,1,1,0,1,11.71,742,788,7,9,14,1,-0.721608,0.060302,1,0,0,0,0,0,0,0,0
YMR143W,N,720,458,1,5,70,0,11.08,677,686,5,6,6,1,-0.344056,0.083916,1,0,0,0,0,0,0,0,0
YMR144W,N,458,402,0,1,39,4,7.18,102,-42,19,29,24,13,-0.868714,0.026316,0,0,0,0,0,1,0,0,0
YMR146C,Y,674,1005,0,4,0,7,5.48,295,0.3,23,8,26,4,-0.404323,0.106628,0,0,0,0,0,0,0,0,0
YMR147W,N,674,495,0,0,55,4,7.25,136,28,7,10,21,3,-0.58296,0.112108,0,0,0,0,0,0,0,0,0
YMR148W,N,495,183,0,1,36,0,9.94,137,0.1,3,9,6,4,0.451351,0.128378,0,0,0,0,0,0,0,0,0
YMR149W,Y,183,99,0,1,4,23,7.05,192,237,10,7,16,4,0.365734,0.104895,0,0,0,0,0,0,0,0,0
YMR152W,N,567,241,2,2,14,3,7.98,221,181,29,5,15,7,-0.370685,0.131507,0,0,0,0,0,0,0,0,0
YMR153W,N,241,136,1,1,10,13,10.33,109,-16,24,20,26,4,-0.772842,0.075789,0,0,0,0,0,0,0,0,0
YMR154C,N,368,136,0,2,0,0,6.61,115,-35,35,27,50,10,-0.288171,0.099037,0,0,0,0,0,0,0,0,0
YMR155W,N,368,105,0,1,26,2,8.08,97,-58,20,15,17,11,0.217367,0.127971,0,0,0,0,0,0,0,0,0
YMR156C,N,260,105,0,2,0,0,9.46,151,56,15,4,12,3,-0.410084,0.12605,0,0,0,0,0,0,0,0,0
YMR159C,N,137,1144,0,1,0,15,6.31,128,-26,11,7,17,3,-924,0.02,0,0,0,0,0,0,0,0,0
YMR160W,N,137,201,0,1,5,1,6.86,127,-0.03,59,54,38,7,-0.680637,0.104167,0,0,0,0,0,0,0,1,0
YMR161W,N,201,558,0,3,10,0,10.07,133,0.1,13,11,14,7,-0.583036,0.116071,0,0,0,0,0,0,0,0,0
YMR162C,N,349,558,6,2,0,0,6.74,134,17,109,56,97,49,-0.366305,0.092391,1,0,0,0,0,0,0,0,0
YMR163C,N,885,349,0,1,0,2,9.41,117,-18,39,25,43,15,-0.355036,0.096454,0,0,0,0,0,0,0,0,0
YMR164C,N,489,885,0,1,0,0,7.98,133,34,33,113,18,28,-1.09367,0.063325,1,0,0,0,0,1,0,0,0
YMR165C,N,738,489,0,4,0,1,4.68,126,2,77,22,63,16,-0.689559,0.059165,1,0,0,0,0,0,0,0,0
YMR166C,N,412,738,3,2,0,0,10.01,109,19,17,17,14,9,-0.337228,0.108696,0,0,0,1,0,0,0,0,0
YMR167W,N,412,136,2,5,27,10,6.93,127,0.01,57,24,51,8,-0.321326,0.074122,1,0,0,0,0,1,0,0,0
YMR168C,Y,193,136,0,1,0,8,6.26,131,0.03,42,28,36,16,-0.243914,0.121711,0,0,0,0,0,0,0,0,0
YMR169C,N,689,193,8,0,0,0,5.51,178,143,32,17,30,8,-0.152569,0.098814,1,0,0,0,0,0,0,0,0
YMR170C,N,785,689,8,2,0,0,5.32,167,121,34,19,25,6,-0.122332,0.102767,1,0,0,0,0,1,0,0,0
YMR171C,N,460,785,1,2,0,0,4.5,122,-16,45,19,41,10,-0.631273,0.112727,0,1,0,0,0,0,0,0,0
YMR172W,N,460,548,0,1,30,3,8.2,109,3,42,36,34,19,-0.801808,0.043115,0,0,0,0,0,1,0,0,0
YMR173W,N,548,177,0,0,43,3,4.08,354,352,58,6,4,3,-1.95977,0.111628,1,0,0,0,0,0,0,0,0
YMR174C,N,650,177,0,0,0,0,7.68,154,48,7,7,6,2,-1.55294,0.058824,1,0,0,0,0,1,0,0,0
YMR175W,N,650,58,0,0,54,0,9.1,263,253,8,4,4,11,-1.54683,0.037975,1,0,0,0,0,0,0,0,0
YMR176W,N,231,590,0,1,13,1,6.79,131,-14,95,40,98,21,-0.393622,0.109851,0,0,0,0,0,1,0,0,0
YMR178W,N,380,554,0,1,23,0,5.95,138,-1,20,7,20,8,-0.325548,0.087591,1,0,0,0,0,1,0,0,0
YMR179W,N,554,116,0,1,43,1,5.88,112,-12,45,38,57,11,-0.803958,0.050132,0,0,0,0,0,1,0,0,0
YMR180C,N,402,116,0,0,0,2,10.48,141,44,14,9,21,8,-0.779687,0.078125,0,0,0,0,0,0,0,0,0
YMR181C,N,451,402,0,1,0,4,4.55,179,237,5,12,12,5,-0.711688,0.116883,0,0,0,0,0,0,0,0,0
YMR182C,N,643,451,0,0,0,0,10.4,141,161,11,14,3,6,-0.761611,0.075829,0,0,0,0,0,1,0,0,0
YMR183C,N,380,1023,1,5,0,2,4.63,0.25,265,22,27,29,6,-0.703729,0.054237,0,1,0,0,0,0,0,0,0
YMR184W,N,380,239,0,1,39,1,9.06,149,93,9,9,12,4,-0.474747,0.055556,1,0,0,0,0,0,0,0,0
YMR185W,Y,239,384,0,2,13,0,4.91,147,53,76,39,70,20,-0.224261,0.078491,0,0,0,0,0,0,0,0,0
YMR186W,N,384,216,2,5,31,21,4.59,581,636,46,22,96,13,-0.556028,0.08227,1,0,0,0,0,0,0,0,0
YMR187C,N,306,216,0,1,0,2,9.19,109,-31,11,14,20,6,0.013225,0.143852,0,0,0,0,0,0,0,0,0
YMR190C,N,397,310,0,5,0,2,6.27,139,27,107,67,101,38,-0.755701,0.066344,1,0,0,0,0,1,0,0,0
YMR191W,N,397,340,0,0,22,0,10.29,123,0.04,14,11,15,9,-0.257909,0.112601,0,0,0,0,0,0,0,0,0
YMR192W,N,340,755,1,0,21,4,5.14,134,17,46,25,70,21,-0.566945,0.068056,1,0,0,0,0,0,0,0,0
YMR194W,N,332,683,1,1,28,0,12.15,0.62,749,1,0,5,3,-0.56,0.04,1,0,0,0,0,0,0,0,0
YMR196W,N,658,202,0,1,55,1,5.21,177,129,75,23,97,27,-0.661029,0.132353,1,0,0,0,0,0,0,0,0
YMR197C,Y,546,202,0,3,0,7,6.58,0.11,-29,19,17,12,5,-0.467281,0.0553,0,0,0,0,0,0,0,0,0
YMR198W,N,546,1114,1,0,35,4,6.36,135,21,37,27,67,14,-0.778283,0.055556,0,0,0,0,0,0,0,0,0
YMR199W,N,1114,467,1,1,113,13,5.68,155,106,26,33,32,15,-0.489194,0.089744,1,0,0,0,0,1,0,0,0
YMR200W,Y,467,322,0,2,29,2,5.41,165,167,12,10,13,6,-0.454297,0.128906,0,0,0,0,0,0,0,0,0
YMR201C,N,492,322,0,5,0,3,7.31,139,54,27,16,39,6,-1.10701,0.067385,1,0,0,0,0,1,0,0,0
YMR202W,N,492,286,0,3,24,2,5.83,297,437,10,6,11,9,0.079279,0.135135,0,0,0,0,0,0,0,0,0
YMR204C,N,561,407,0,1,0,2,8.34,106,-101,29,24,19,3,-0.755238,0.080952,0,0,0,0,0,0,0,0,0
YMR205C,N,1129,561,1,4,0,3,6.65,512,594,50,27,60,24,-0.229718,0.072993,1,0,0,0,0,0,0,0,0
YMR206W,N,1129,355,0,1,90,3,9.02,112,58,17,18,12,5,-0.941853,0.067093,0,0,0,0,0,0,0,0,0
YMR208W,Y,902,112,0,3,59,0,5.36,181,148,27,15,24,7,-0.026637,0.074492,1,0,0,0,0,1,0,0,0
YMR209C,N,231,112,0,1,0,1,7.58,114,-38,24,18,30,7,-0.223851,0.100656,0,0,0,0,0,0,0,0,0
YMR210W,N,231,217,2,3,20,1,8.52,133,43,27,8,27,9,-0.506459,0.111359,0,0,0,0,0,0,0,0,0
YMR213W,Y,337,196,0,5,27,25,8.62,114,23,31,36,64,15,-0.932203,0.057627,1,0,0,0,0,1,0,0,0
YMR214W,N,196,312,2,2,8,1,7.41,159,174,25,20,25,11,-0.527586,0.084881,0,0,0,0,0,0,0,0,0
YMR215W,N,312,440,4,1,30,44,4.43,217,216,39,12,20,5,-0.337977,0.104962,1,0,0,0,0,0,0,0,0
YMR216C,N,750,440,0,4,0,4,6.18,157,98,55,20,48,17,-0.716442,0.071429,1,0,0,0,0,0,0,0,0
YMR217W,N,750,211,0,4,59,0,6.47,462,539,29,16,38,12,-0.167619,0.08,0,0,0,0,0,0,0,0,0
YMR218C,Y,245,211,0,3,0,3,5.84,0.13,11,61,45,91,19,-0.201543,0.11343,0,0,0,0,0,0,0,0,0
YMR219W,N,245,206,0,0,15,1,4.22,143,18,159,62,236,22,-1.19692,0.049457,0,0,0,0,0,0,0,0,0
YMR220W,Y,206,259,0,2,13,0,6.46,144,25,36,15,25,6,-0.390909,0.093126,1,0,0,0,0,1,0,0,0
YMR222C,N,405,192,1,0,0,1,4.53,98,45,11,14,14,5,-0.252018,0.121076,1,0,0,0,0,0,0,0,0
YMR223W,N,405,444,0,4,16,3,7.52,163,67,23,25,23,10,-0.305733,0.097665,0,0,0,0,0,1,0,0,0
YMR224C,N,306,444,0,4,0,7,5.71,135,26,56,20,50,16,-0.597977,0.065029,1,0,0,0,0,1,0,0,0
YMR226C,N,216,189,0,5,0,9,6.81,208,256,17,12,16,3,-0.121723,0.059925,1,0,0,0,0,1,0,0,0
YMR227C,Y,240,216,0,4,0,3,4.31,136,26,59,22,106,10,-1.10881,0.037288,1,0,0,0,0,1,0,0,0
YMR229C,Y,1290,282,0,3,0,5,6.1,237,218,128,43,144,12,-0.406189,0.065934,0,0,0,0,1,0,0,0,0
YMR230W,N,1290,126,1,2,90,0,9.92,802,847,2,10,10,2,-0.901905,0.142857,1,0,0,0,0,0,0,0,0
YMR231W,N,88,291,0,3,5,1,5.67,135,17,67,33,74,15,-0.208746,0.091351,0,1,0,0,0,0,0,0,0
YMR232W,N,291,225,0,1,30,3,9.51,132,-22,40,26,45,17,-0.515805,0.094535,1,0,0,0,0,0,0,0,0
YMR233W,N,225,400,1,2,8,1,10.25,147,79,13,11,23,7,-0.880973,0.039823,1,0,0,0,1,1,0,0,0
YMR234W,N,400,199,0,3,31,0,10.11,133,32,12,12,24,7,-0.872701,0.114943,1,0,0,0,0,1,0,0,0
YMR235C,Y,235,199,0,4,0,6,4.36,218,223,29,10,53,4,-0.276659,0.066339,1,0,0,0,0,0,0,0,0
YMR236W,Y,235,304,0,4,10,15,6.27,82,49,9,10,10,5,-0.479618,0.063694,0,0,0,0,0,1,0,0,0
YMR237W,N,304,429,3,2,22,1,5.09,157,92,49,31,44,15,-0.142541,0.085635,0,0,0,0,0,0,0,0,0
YMR238W,N,429,532,1,1,28,5,4.41,0.16,96,30,17,19,17,-0.184498,0.122271,0,0,0,0,0,0,0,0,0
YMR239C,Y,252,532,0,3,0,1,9.32,143,-21,31,20,42,9,-0.727601,0.065817,0,0,0,0,1,1,0,0,0
YMR240C,Y,720,252,0,5,0,22,9.01,125,-11,30,20,41,9,-1.00872,0.06422,0,0,0,0,0,1,0,0,0
YMR242C,N,99,319,1,5,0,0,11.16,718,769,5,8,10,5,-0.661236,0.123596,1,0,0,0,0,0,0,0,0
YMR243C,N,1083,451,1,4,0,7,6.34,216,227,26,13,19,6,0.067647,0.067873,0,0,0,0,0,0,0,1,0
YMR244C-A,N,975,199,0,2,0,0,9.31,147,72,7,7,11,2,-1.24808,0.096154,1,0,0,0,0,1,0,0,0
YMR244W,N,1083,199,3,2,78,1,5.01,151,181,18,14,12,7,-0.351549,0.087324,0,0,0,0,0,0,0,0,0
YMR246W,N,975,1459,3,2,62,12,6.52,236,281,35,14,53,14,-0.151009,0.089337,0,0,0,0,0,0,0,0,0
YMR247C,N,1243,1459,0,5,0,0,5.24,146,28,97,60,104,28,-0.187516,0.113956,0,0,0,0,0,0,0,0,0
YMR250W,N,1374,356,0,0,89,2,6.61,171,0.16,29,22,44,14,-0.40547,0.088889,1,0,0,0,0,0,0,0,0
YMR251W,N,356,736,2,0,26,1,7.56,99,36,25,8,23,2,-0.546448,0.125683,0,0,0,0,0,0,0,0,0
YMR251W-A,N,736,383,0,0,84,0,11.09,365,439,0,2,0,1,0.776271,0.033898,0,0,0,0,0,0,0,0,0
YMR252C,N,226,383,0,1,0,0,10.59,122,23,5,7,5,4,-0.6,0.149254,0,0,0,1,0,0,0,0,0
YMR253C,N,810,226,1,0,0,4,9.43,0.12,85,18,10,16,14,0.281642,0.103865,0,0,0,0,0,0,0,0,0
YMR255W,N,810,377,0,1,29,7,10.54,138,6,9,12,16,4,-1.44202,0.026596,1,0,0,0,0,0,0,0,0
YMR258C,N,339,588,0,1,0,2,6.36,134,22,42,17,31,11,-0.231103,0.121157,1,0,0,0,0,1,0,0,0
YMR259C,N,494,339,0,3,0,0,6.56,144,53,75,64,92,25,-0.069085,0.10493,1,0,0,0,0,0,0,0,0
YMR260C,Y,365,494,0,5,0,0,4.53,404,357,19,6,18,4,-1.19935,0.065359,1,0,0,0,0,0,0,0,0
YMR261C,N,356,365,2,2,0,2,6.33,202,178,57,40,71,20,-0.356641,0.093928,1,0,0,0,0,0,0,0,0
YMR262W,N,356,251,0,2,24,0,6.72,104,-24,23,13,19,3,-0.498083,0.105431,0,0,0,0,0,0,0,0,0
YMR263W,N,251,280,0,1,9,2,10.53,109,32,11,11,8,3,-1.42786,0.074627,0,0,0,0,0,1,0,0,0
YMR264W,N,280,123,0,1,18,15,6.69,125,0.06,11,11,15,5,-0.583744,0.064039,1,0,0,0,0,0,0,0,0
YMR265C,N,592,123,0,2,0,1,9.55,107,2,19,12,39,6,-0.506724,0.112798,0,0,0,0,0,0,0,0,0
YMR266W,N,592,392,3,1,50,0,9.25,192,174,36,37,51,17,0.018258,0.129066,0,0,0,0,0,0,0,0,0
YMR268C,Y,441,183,0,2,0,7,10.03,119,7,21,15,32,13,-0.480405,0.074324,1,0,0,0,0,1,0,0,0
YMR269W,N,441,234,0,1,32,1,10.94,124,-38,14,1,17,1,-1.57488,0.056872,0,0,0,0,1,0,0,0,0
YMR270C,Y,441,234,0,1,0,0,5.11,135,-2,35,14,35,8,-0.831781,0.071233,0,0,0,0,1,0,0,0,0
YMR271C,N,2074,441,1,0,0,2,8.75,138,136,7,11,15,3,0.066079,0.088106,1,0,0,0,0,0,0,0,0
YMR272C,N,311,2074,0,3,0,0,6.54,244,0.27,24,7,23,9,-0.188021,0.161458,0,0,0,0,0,0,0,0,0
YMR273C,N,383,36,2,1,0,13,6.32,131,58,62,58,81,17,-1.17213,0.040437,1,0,0,0,0,0,0,0,0
YMR274C,N,339,383,0,3,0,1,9.02,94,-25,7,15,7,7,0.449841,0.142857,0,0,0,0,0,0,0,0,0
YMR275C,N,245,339,1,1,0,3,8.98,138,66,63,27,50,13,-0.547951,0.067623,1,0,0,0,0,0,0,0,0
YMR276W,N,245,307,0,4,16,8,4.63,149,212,20,27,13,22,-0.472118,0.0563,1,0,0,0,0,1,0,0,0
YMR277W,Y,307,308,0,5,32,2,4.38,149,75,77,42,60,15,-0.681694,0.07377,0,0,0,0,0,1,0,0,0
YMR278W,N,308,97,0,4,19,1,6.22,152,67,38,22,43,17,-0.362862,0.117363,1,0,0,0,0,1,0,0,0
YMR279C,N,676,97,2,0,0,7,8.22,115,87,16,16,15,22,0.539259,0.137037,0,0,0,0,0,0,0,0,0
YMR280C,N,1009,676,0,1,0,4,9.73,132,31,83,63,60,37,-0.568458,0.069086,1,0,0,0,0,1,0,0,0
YMR281W,Y,1009,102,0,4,76,0,9.65,148,61,15,11,13,7,-0.102303,0.128289,1,0,0,0,0,0,0,0,0
YMR283C,N,1319,227,0,2,0,0,7.68,126,15,36,19,29,12,-0.370565,0.087719,1,0,0,0,0,0,0,0,0
YMR284W,N,1319,148,0,3,90,5,6.31,143,-33,51,19,44,14,-0.590864,0.124585,1,0,0,0,0,1,0,0,0
YMR285C,N,250,148,1,1,0,2,7.85,166,44,35,21,39,14,-0.738447,0.099029,1,0,0,0,0,0,0,0,0
YMR288W,Y,225,198,0,4,14,10,7.25,132,0.04,52,28,64,32,-0.108857,0.07312,1,0,0,0,0,1,0,0,0
YMR289W,N,198,264,0,2,15,0,5.61,123,28,24,13,26,13,-0.299465,0.085561,1,0,0,0,0,0,0,0,0
YMR290C,Y,1038,264,18,3,0,25,10.13,225,238,24,22,33,9,-0.354653,0.077228,0,0,0,0,0,0,0,0,0
YMR291W,N,1038,404,2,1,75,3,6.94,183,169,43,23,30,15,-0.536177,0.085324,1,0,0,0,0,1,0,0,0
YMR292W,N,404,105,0,4,28,3,11.34,114,31,3,3,2,2,1.19348,0.188406,0,0,0,0,0,0,0,0,0
YMR293C,N,172,105,0,3,0,3,8.88,107,-18,26,5,24,7,-0.132543,0.084052,0,0,0,1,0,0,0,0,0
YMR294W,N,172,209,0,2,21,12,4.66,145,85,29,27,52,9,-0.903485,0.037534,0,0,0,0,0,0,0,0,0
YMR295C,N,324,209,1,1,0,2,7.07,234,313,16,17,11,7,-0.872081,0.086294,0,0,0,0,0,0,0,0,0
YMR296C,Y,1030,324,1,4,0,4,6.12,173,0.21,24,30,33,10,-0.132796,0.091398,0,0,0,0,0,0,0,0,0
YMR297W,N,1030,298,1,2,80,2,4.39,257,343,43,17,32,7,-0.284399,0.12406,0,0,0,0,0,0,0,0,1
YMR298W,Y,298,140,0,1,22,3,6.65,209,234,8,3,11,2,-0.361333,0.12,0,0,0,0,0,0,0,0,0
YMR299C,N,208,140,0,1,0,2,4.83,119,-63,25,12,26,5,-0.459616,0.105769,1,0,0,0,0,0,0,0,0
YMR300C,N,463,208,0,3,0,3,6.22,235,251,31,12,36,10,-0.310196,0.088235,1,0,0,0,0,0,0,0,0
YMR303C,N,649,665,3,1,0,14,6.72,505,647,15,6,21,5,-0.004598,0.074713,1,0,0,0,0,0,0,0,0
YMR304W,N,649,383,0,5,52,22,4.77,156,76,92,52,110,22,-0.526179,0.121138,1,0,0,0,0,0,0,0,0
YMR305C,N,926,383,1,1,0,0,4.32,255,294,22,17,17,2,-0.160154,0.07455,0,0,0,0,0,0,0,0,1
YMR306W,N,926,486,2,2,73,3,8.06,126,38,70,61,103,43,0.015742,0.153501,0,0,0,0,0,0,0,0,0
YMR308C,Y,766,269,0,4,0,24,4.45,0.18,151,71,50,77,25,0.027456,0.077135,1,0,0,0,0,1,0,0,0
YMR309C,Y,289,766,0,4,0,18,4.69,0.31,314,67,42,66,11,-0.523153,0.093596,1,0,0,0,0,0,0,0,0
YMR310C,N,244,289,1,3,0,3,10.36,113,51,16,19,10,4,-0.24795,0.100946,0,0,0,0,0,1,0,0,0
YMR311C,N,801,244,0,1,0,4,4.4,122,-13,27,13,32,4,-1.44149,0.056769,1,0,0,0,0,1,0,0,0
YMR312W,N,801,152,0,1,58,6,6.67,158,0.15,12,11,11,4,-0.075092,0.087912,0,0,0,0,0,0,0,0,0
YMR313C,N,401,152,1,1,0,1,8.5,119,29,24,22,41,14,-0.111215,0.095016,0,0,0,0,0,0,0,0,0
YMR314W,Y,401,386,4,5,27,1,7.43,159,156,14,10,12,2,-0.218803,0.081197,1,0,0,0,0,1,0,0,0
YMR315W,N,386,436,0,3,24,2,6.61,253,262,24,11,21,1,-0.177364,0.088825,1,0,0,0,0,1,0,0,0
YMR316W,N,430,1528,1,0,26,2,9.41,116,-17,16,13,22,10,-0.509226,0.098214,0,0,0,0,0,0,0,0,0
YMR317W,N,1528,274,0,0,98,1,4.96,118,105,17,10,54,7,-0.193684,0.023684,0,0,0,0,0,0,0,0,0
YMR318C,N,736,274,1,1,0,2,6.72,294,336,20,7,25,11,-0.203056,0.088889,1,0,0,0,0,1,0,0,0
YMR319C,N,3040,736,0,1,0,17,5.26,198,207,32,17,35,13,-0.020471,0.11413,0,0,0,0,0,0,0,0,1
YMR322C,N,1008,469,3,0,0,4,8.4,152,124,15,1,12,2,-0.171308,0.113924,0,0,0,0,0,0,0,0,0
YNL001W,N,313,1005,0,5,14,0,5.49,151,-14,34,10,30,10,-0.339378,0.098446,1,0,0,0,0,0,0,0,0
YNL002C,Y,313,344,2,1,0,7,10.24,224,289,13,10,34,2,-0.535714,0.046584,0,0,0,0,0,0,0,0,0
YNL004W,N,903,353,1,2,90,4,6.6,153,103,49,4,27,4,-1.1,0.09324,0,0,0,0,0,1,0,0,0
YNL006W,Y,501,334,0,3,19,13,6.5,128,55,25,11,11,5,-0.450165,0.075908,0,0,0,0,0,0,0,0,0
YNL007C,Y,501,287,0,4,0,8,9.86,161,155,18,18,18,8,-0.67017,0.099432,1,0,0,0,0,1,0,0,0
YNL008C,N,287,127,1,0,0,5,6.51,121,-0.03,41,13,38,13,-0.068311,0.112108,0,0,0,0,0,0,0,0,0
YNL009W,N,460,127,2,0,25,1,10.02,135,-52,31,15,24,15,-0.409048,0.088095,0,0,0,0,0,0,0,0,0
YNL010W,N,464,460,0,2,30,0,5.18,367,346,22,7,20,6,-0.332365,0.099585,1,0,0,0,0,1,0,0,0
YNL011C,N,464,170,0,1,0,0,5.92,131,24,22,13,37,12,-0.170946,0.063063,0,0,0,0,0,0,0,0,0
YNL012W,N,232,170,3,1,7,2,8.17,121,-27,33,16,41,13,-0.266719,0.120444,0,0,0,0,0,0,0,0,0
YNL014W,N,707,232,2,2,32,11,6.16,169,144,56,30,89,24,-0.27615,0.066092,0,0,0,0,0,0,0,0,0
YNL015W,N,1115,707,0,1,79,1,6.8,371,421,6,0,7,1,-556,0.053333,1,0,0,0,0,1,0,0,0
YNL016W,N,1132,1115,0,3,63,10,4.81,291,328,25,58,20,20,-0.845033,0.077263,1,0,0,0,0,0,0,0,0
YNL018C,N,1132,705,1,0,0,2,6.97,139,125,27,27,39,12,-0.668301,0.091503,0,0,0,0,0,0,0,0,0
YNL020C,N,836,275,1,2,0,3,9.25,0.12,38,34,35,30,17,-0.540439,0.065831,0,0,0,0,0,0,0,0,0
YNL021W,N,327,275,0,3,23,8,5.24,151,79,49,19,53,16,-0.344051,0.092068,0,0,0,0,0,1,0,0,0
YNL022C,N,327,266,0,5,0,0,9.03,143,48,32,11,36,8,-0.432857,0.091837,1,0,0,0,1,1,0,0,0
YNL023C,N,266,415,0,3,0,8,7.73,137,16,47,33,70,19,-0.53513,0.06114,0,0,0,0,0,0,0,0,0
YNL024C,N,415,286,0,2,0,2,6.18,147,116,15,6,21,3,-0.115447,0.089431,1,0,0,0,0,0,0,0,0
YNL025C,N,1310,945,0,3,0,14,7.13,139,55,14,19,19,6,-0.139629,0.114551,0,0,0,0,0,1,0,0,0
YNL027W,N,806,303,0,2,38,7,6.04,146,32,60,41,30,9,-1.09425,0.064897,1,0,0,0,0,0,0,0,0
YNL029C,N,806,166,8,0,0,2,5.55,104,-47,38,16,40,11,-0.452682,0.149425,0,0,0,0,0,0,0,0,0
YNL030W,N,676,166,1,5,70,0,11.95,627,704,3,2,4,1,-0.503884,0.058252,0,0,0,0,0,1,0,0,0
YNL031C,N,676,288,1,5,0,0,12,563,624,4,8,7,1,-0.677941,0.051471,0,0,0,0,0,0,0,0,0
YNL032W,N,652,288,1,2,36,6,5.37,114,-14,20,11,28,5,-0.60605,0.081851,1,0,0,0,0,0,0,0,0
YNL034W,N,785,683,1,0,42,0,6.84,128,0.1,26,28,40,12,-0.657353,0.089869,0,0,0,0,0,0,0,0,0
YNL035C,N,785,8042,0,3,0,2,5.17,199,172,35,12,26,6,-0.474807,0.079692,0,0,0,0,0,1,0,0,0
YNL038W,Y,187,136,0,2,7,1,10.91,96,-27,6,10,13,4,0.059825,0.113537,0,0,0,0,0,0,0,0,0
YNL039W,Y,297,187,0,5,15,5,6.93,145,0.06,39,15,67,12,-1.06061,0.053872,0,0,0,0,0,1,0,0,0
YNL040W,N,1392,297,0,1,90,1,6.52,168,135,21,21,38,8,-0.383772,0.067982,1,0,0,0,0,0,0,0,0
YNL041C,N,1392,177,0,3,0,10,5,144,31,63,41,64,18,-0.406317,0.078665,0,0,0,0,0,0,0,0,0
YNL042W,N,729,177,0,1,65,4,10.52,118,68,16,24,19,11,-0.850758,0.035354,1,0,0,0,0,1,0,0,0
YNL044W,N,289,1235,0,3,20,20,8.64,222,328,1,9,10,3,0.439204,0.113636,0,0,0,0,0,0,0,0,0
YNL045W,N,140,289,0,3,7,1,6.56,239,231,46,25,39,9,-0.368554,0.123696,1,0,0,0,0,1,0,0,0
YNL046W,N,422,140,0,0,30,1,11.06,77,-17,5,8,4,3,-0.07907,0.093023,0,0,0,0,0,0,0,0,0
YNL047C,N,422,91,1,1,0,9,9.22,0.12,3,34,43,36,11,-0.653049,0.079268,0,0,0,0,0,0,0,0,0
YNL049C,N,261,298,2,1,0,0,5.04,155,91,54,37,55,22,-0.274201,0.085616,0,0,1,0,0,0,0,0,0
